event_date,item_brand,item_category,users,new_users,sessions,pageviews
20201222,Google,Kid's-Infant/,1,0,0,0
20201222,Google,Google,4,0,0,0
20201222,YouTube,Home/Apparel/Socks/,1,0,0,0
20201222,Android,Home/Apparel/Kids/,6,0,0,0
20201222,(not set),Writing,3,0,0,0
20201222,Android,Lifestyle/,1,0,0,0
20201222,YouTube,Home/Stationery/Notebooks/,4,0,0,0
20201222,YouTube,Men's T-Shirts/,1,0,0,0
20201222,Android,Home/Stationery/Notebooks/,1,0,0,0
20201222,YouTube,"",3,0,0,0
20201222,(not set),Kid's-Infant/,1,0,0,0
20201222,Android,Home/Apparel/Socks/,1,0,0,0
20201222,#IamRemarkable,Lifestyle,1,0,0,0
20201222,Google Cloud,Shop by Brand,4,0,0,0
20201222,(not set),Mugs & Tumblers/,1,0,0,0
20201222,(not set),Android,3,0,0,0
20201222,#IamRemarkable,Home/Apparel/Women's/,2,0,0,0
20201222,(not set),Women's T-Shirts/,1,0,0,0
20201222,Google,Sale,1,0,0,0
20201222,Google,Eco-Friendly,2,0,0,0
20201222,Google,Office/,1,0,0,0
20201222,"",Home/Eco-Friendly/,1,0,0,0
20201222,(not set),Men's T-Shirts,3,0,0,0
20201222,YouTube,Home/Shop by Brand/,1,0,0,0
20201222,#IamRemarkable,Home/Shop by Brand/,1,0,0,0
20201222,Android,New,3,0,0,0
20201223,Google,Uncategorized Items,8,0,0,0
20201223,Google,Apparel,33,0,0,0
20201223,Google,"",26,0,0,0
20201223,Android,"",3,0,0,0
20201223,Google,Accessories,7,0,0,0
20201223,Google,Campus Collection,16,0,0,0
20201223,Android,Apparel,5,0,0,0
20201223,(not set),(not set),822,0,0,0
20201223,YouTube,"",6,0,0,0
20201223,Google,Lifestyle,6,0,0,0
20201223,Google,Clearance,11,0,0,0
20201223,Google,New,16,0,0,0
20201223,Android,Accessories,8,0,0,0
20201223,(not set),Home/Campus Collection/,31,0,0,0
20201223,YouTube,Apparel,8,0,0,0
20201223,Android,Clearance,3,0,0,0
20201223,YouTube,Shop by Brand,3,0,0,0
20201223,(not set),Home/Apparel/Kids/,29,0,0,0
20201223,Android,Home/Apparel/Kids/,10,0,0,0
20201223,Google,Home/Sale/,39,0,0,0
20201223,Google,Drinkware,10,0,0,0
20201223,Google,Backpacks/,12,0,0,0
20201223,Google,Home/Apparel/Socks/,5,0,0,0
20201223,#IamRemarkable,Stationery,1,0,0,0
20201223,(not set),Home/Apparel/Men's / Unisex/,134,0,0,0
20201223,Google,Home/Campus Collection/,19,0,0,0
20201223,YouTube,Home/Apparel/Men's / Unisex/,3,0,0,0
20201223,(not set),Home/Apparel/Women's/,42,0,0,0
20201223,Google,Home/Stationery/Stickers/,11,0,0,0
20201223,Android,Mugs & Tumblers/,1,0,0,0
20201223,(not set),Mugs & Tumblers/,3,0,0,0
20201223,Google,Mugs & Tumblers/,2,0,0,0
20201223,Google,Home/Apparel/Kids/,17,0,0,0
20201223,(not set),Home/Stationery/,28,0,0,0
20201223,(not set),Home/Apparel/,57,0,0,0
20201223,(not set),Home/Sale/,112,0,0,0
20201223,#IamRemarkable,Home/Apparel/,2,0,0,0
20201223,(not set),Google,30,0,0,0
20201223,Google,Home/Apparel/Hats/,27,0,0,0
20201223,(not set),Lifestyle/Small Goods/,41,0,0,0
20201223,(not set),Home/Shop by Brand/YouTube/,55,0,0,0
20201223,Google,Home/Stationery/Notebooks/,23,0,0,0
20201223,(not set),Home/New/,48,0,0,0
20201223,Google,Home/Stationery/,17,0,0,0
20201223,Google,Home/Apparel/,35,0,0,0
20201223,(not set),Stationery,16,0,0,0
20201223,Google,Lifestyle/,10,0,0,0
20201223,YouTube,Home/Apparel/,1,0,0,0
20201223,(not set),Home/Stationery/Writing/,11,0,0,0
20201223,(not set),Small Goods,31,0,0,0
20201223,(not set),Bags,26,0,0,0
20201223,YouTube,Men's T-Shirts/,1,0,0,0
20201223,(not set),Eco-Friendly,28,0,0,0
20201223,(not set),Home/Eco-Friendly/,47,0,0,0
20201223,Google,Home/Apparel/Men's / Unisex/,112,0,0,0
20201223,Google,Stationery,7,0,0,0
20201223,(not set),Home/Shop by Brand/Android/,8,0,0,0
20201223,(not set),Apparel,28,0,0,0
20201223,Google,Lifestyle/Small Goods/,17,0,0,0
20201223,Android,Lifestyle/Small Goods/,8,0,0,0
20201223,(not set),Home/Stationery/Notebooks/,29,0,0,0
20201223,(not set),Lifestyle/Drinkware/,42,0,0,0
20201223,(not set),Sale,94,0,0,0
20201223,(not set),Writing,4,0,0,0
20201223,YouTube,Home/Shop by Brand/YouTube/,55,0,0,0
20201223,Android,Small Goods,2,0,0,0
20201223,(not set),Women's,33,0,0,0
20201223,(not set),Home/Apparel/Hats/,35,0,0,0
20201223,(not set),Men's T-Shirts/,24,0,0,0
20201223,Google,Small Goods,3,0,0,0
20201223,(not set),Campus Collection,16,0,0,0
20201223,#IamRemarkable,Home/Stationery/Notebooks/,3,0,0,0
20201223,Google,Home/Apparel/Women's/,22,0,0,0
20201223,(not set),Lifestyle/,22,0,0,0
20201223,(not set),Men's / Unisex,51,0,0,0
20201223,YouTube,Home/Stationery/,2,0,0,0
20201223,Google,Home/New/,37,0,0,0
20201223,(not set),Lifestyle/Bags/,49,0,0,0
20201223,(not set),Kids,19,0,0,0
20201223,Google,Home/Stationery/Writing/,9,0,0,0
20201223,(not set),Home/Shop by Brand/,5,0,0,0
20201223,Google,Home/Eco-Friendly/,22,0,0,0
20201223,Android,Home/Sale/,11,0,0,0
20201223,(not set),Home/Shop by Brand/Google/,32,0,0,0
20201223,Google,Lifestyle/Drinkware/,20,0,0,0
20201223,Google,Home/Shop by Brand/Google/,7,0,0,0
20201223,Google,Men's T-Shirts/,19,0,0,0
20201223,YouTube,Home/Sale/,8,0,0,0
20201223,(not set),Android,4,0,0,0
20201223,Google,Men's T-Shirts,1,0,0,0
20201223,(not set),Drinkware,28,0,0,0
20201223,Google,Men's / Unisex,15,0,0,0
20201223,Google,Bags,18,0,0,0
20201223,Google Cloud,Home/Shop by Brand/Google/,2,0,0,0
20201223,Google,Lifestyle/Bags/,25,0,0,0
20201223,Google,Google,5,0,0,0
20201223,Google,Shop by Brand,9,0,0,0
20201223,Google Cloud,Shop by Brand,5,0,0,0
20201223,(not set),Backpacks/,12,0,0,0
20201223,(not set),Home/Apparel/Socks/,7,0,0,0
20201223,Google,Office,8,0,0,0
20201223,Android,New,4,0,0,0
20201223,Android,Home/Apparel/Men's / Unisex/,5,0,0,0
20201223,(not set),Home/Shop by Brand/#IamRemarkable/,2,0,0,0
20201223,Android,Home/Stationery/Stickers/,3,0,0,0
20201223,(not set),Home/Stationery/Stickers/,12,0,0,0
20201223,(not set),New,14,0,0,0
20201223,(not set),Shop by Brand,3,0,0,0
20201223,(not set),Lifestyle,18,0,0,0
20201223,Google,Home/Shop by Brand/,3,0,0,0
20201223,YouTube,Home/Stationery/Notebooks/,4,0,0,0
20201223,(not set),Men's T-Shirts,7,0,0,0
20201223,Android,Home/Shop by Brand/Android/,6,0,0,0
20201223,Google,Writing,1,0,0,0
20201223,Android,Lifestyle/Drinkware/,5,0,0,0
20201223,Google,Sale,5,0,0,0
20201223,(not set),Women's T-Shirts/,1,0,0,0
20201223,#IamRemarkable,Apparel,3,0,0,0
20201223,#IamRemarkable,Home/Apparel/Women's/,4,0,0,0
20201223,#IamRemarkable,Home/Shop by Brand/#IamRemarkable/,2,0,0,0
20201223,Android,Home/Eco-Friendly/,2,0,0,0
20201223,(not set),Notebooks,8,0,0,0
20201223,YouTube,Home/Apparel/Hats/,4,0,0,0
20201223,Google,Women's,6,0,0,0
20201223,Android,Drinkware,1,0,0,0
20201223,"","",2,0,0,0
20201223,(not set),Kid's-Infant/,1,0,0,0
20201223,Google,Kid's-Infant/,1,0,0,0
20201223,Google,Eco-Friendly,2,0,0,0
20201223,"",Home/Eco-Friendly/,1,0,0,0
20201223,Android,Home/Stationery/,2,0,0,0
20201223,Android,Home/Stationery/Notebooks/,1,0,0,0
20201223,Google,Notebooks,3,0,0,0
20201223,Android,Home/Apparel/Hats/,4,0,0,0
20201223,#IamRemarkable,Women's,1,0,0,0
20201223,(not set),Women's T-Shirts,1,0,0,0
20201223,Android,Kid's-Infant/,1,0,0,0
20201223,Google,Writing Instruments,1,0,0,0
20201223,Android,Backpacks/,1,0,0,0
20201223,Android,Android,1,0,0,0
20201223,YouTube,Home/Apparel/Socks/,3,0,0,0
20201223,Android,Home/Apparel/Socks/,1,0,0,0
20201223,Android,Kids,2,0,0,0
20201224,#IamRemarkable,"",2,0,0,0
20201224,Google,"",23,0,0,0
20201224,Google,Office,5,0,0,0
20201224,Google,Clearance,2,0,0,0
20201224,(not set),Home/Sale/,55,0,0,0
20201224,Android,New,3,0,0,0
20201224,Google,Lifestyle,3,0,0,0
20201224,Android,Apparel,3,0,0,0
20201224,(not set),Kid's-Infant/,1,0,0,0
20201224,Android,Drinkware,1,0,0,0
20201224,Google,Shop by Brand,4,0,0,0
20201224,(not set),Home/Apparel/Socks/,5,0,0,0
20201224,Google,Home/Sale/,22,0,0,0
20201224,Google,Backpacks/,6,0,0,0
20201224,Google,Campus Collection,5,0,0,0
20201224,(not set),Home/Apparel/Men's / Unisex/,77,0,0,0
20201224,(not set),Mugs & Tumblers/,2,0,0,0
20201224,(not set),Home/Stationery/Stickers/,14,0,0,0
20201224,Google,Home/Stationery/Stickers/,11,0,0,0
20201224,YouTube,Water Bottles/,1,0,0,0
20201224,Google,Home/Apparel/,38,0,0,0
20201224,(not set),Lifestyle/Small Goods/,25,0,0,0
20201224,Android,Small Goods,2,0,0,0
20201224,Google,Home/Apparel/Hats/,15,0,0,0
20201224,(not set),Eco-Friendly,13,0,0,0
20201224,(not set),Bags,24,0,0,0
20201224,(not set),Home/Apparel/Hats/,18,0,0,0
20201224,Google,Men's / Unisex,8,0,0,0
20201224,(not set),Sale,47,0,0,0
20201224,(not set),New,15,0,0,0
20201224,(not set),Home/Stationery/,16,0,0,0
20201224,YouTube,Home/Shop by Brand/YouTube/,41,0,0,0
20201224,Google,Lifestyle/Drinkware/,13,0,0,0
20201224,(not set),Home/Apparel/,49,0,0,0
20201224,(not set),Small Goods,13,0,0,0
20201224,Google,Home/Apparel/Women's/,11,0,0,0
20201224,(not set),Home/Shop by Brand/Google/,23,0,0,0
20201224,Android,Home/Shop by Brand/Android/,5,0,0,0
20201224,Google,Home/Apparel/Men's / Unisex/,62,0,0,0
20201224,Android,Home/Sale/,10,0,0,0
20201224,(not set),Lifestyle/Bags/,33,0,0,0
20201224,(not set),Home/Shop by Brand/YouTube/,41,0,0,0
20201224,Google,Eco-Friendly,3,0,0,0
20201224,(not set),Women's,16,0,0,0
20201224,(not set),Home/Campus Collection/,15,0,0,0
20201224,(not set),Home/New/,38,0,0,0
20201224,Google,Sale,3,0,0,0
20201224,Google,Stationery,3,0,0,0
20201224,(not set),Home/Stationery/Notebooks/,10,0,0,0
20201224,Google,Drinkware,4,0,0,0
20201224,(not set),Stationery,9,0,0,0
20201224,(not set),Android,2,0,0,0
20201224,Google,Home/New/,25,0,0,0
20201224,(not set),(not set),561,0,0,0
20201224,Google,Home/Stationery/Notebooks/,9,0,0,0
20201224,(not set),Home/Apparel/Women's/,26,0,0,0
20201224,#IamRemarkable,Home/Apparel/Women's/,7,0,0,0
20201224,(not set),Men's / Unisex,42,0,0,0
20201224,(not set),Apparel,18,0,0,0
20201224,(not set),Home/Eco-Friendly/,21,0,0,0
20201224,#IamRemarkable,Women's,1,0,0,0
20201224,(not set),Men's T-Shirts/,12,0,0,0
20201224,(not set),Lifestyle/,12,0,0,0
20201224,YouTube,Men's T-Shirts/,2,0,0,0
20201224,Google,Lifestyle/Small Goods/,16,0,0,0
20201224,Google,Lifestyle/,8,0,0,0
20201224,Android,Men's / Unisex,2,0,0,0
20201224,Google,Home/Eco-Friendly/,12,0,0,0
20201224,Google,Home/Stationery/,9,0,0,0
20201224,(not set),Shop by Brand,1,0,0,0
20201224,Google,Kids,2,0,0,0
20201224,(not set),Home/Apparel/Kids/,23,0,0,0
20201224,Google,Home/Campus Collection/,9,0,0,0
20201224,(not set),Home/Shop by Brand/Android/,7,0,0,0
20201224,Android,"",2,0,0,0
20201224,Google,Apparel,9,0,0,0
20201224,Google Cloud,Shop by Brand,2,0,0,0
20201224,Google,Small Goods,3,0,0,0
20201224,Android,Accessories,4,0,0,0
20201224,(not set),Backpacks/,6,0,0,0
20201224,Google,Home/Apparel/Kids/,15,0,0,0
20201224,Android,Home/Stationery/Stickers/,5,0,0,0
20201224,Google,Mugs & Tumblers/,2,0,0,0
20201224,(not set),Water Bottles/,2,0,0,0
20201224,Google,Lifestyle/Bags/,17,0,0,0
20201224,Google,Men's T-Shirts/,10,0,0,0
20201224,(not set),Lifestyle/Drinkware/,27,0,0,0
20201224,(not set),Notebooks,7,0,0,0
20201224,(not set),Google,16,0,0,0
20201224,(not set),Writing,4,0,0,0
20201224,(not set),Home/Shop by Brand/,2,0,0,0
20201224,Google,Writing,1,0,0,0
20201224,Android,Lifestyle/Small Goods/,5,0,0,0
20201224,(not set),Kids,14,0,0,0
20201224,Android,Home/Eco-Friendly/,1,0,0,0
20201224,"",Home/Eco-Friendly/,1,0,0,0
20201224,"",Home/Stationery/Writing/,1,0,0,0
20201224,Android,Sale,1,0,0,0
20201224,Android,Home/Apparel/Men's / Unisex/,3,0,0,0
20201224,YouTube,Home/Sale/,1,0,0,0
20201224,#IamRemarkable,Lifestyle/Drinkware/,1,0,0,0
20201224,Android,Home/Apparel/Kids/,5,0,0,0
20201224,Google,Home/Shop by Brand/Google/,6,0,0,0
20201224,Google Cloud,Home/Shop by Brand/Google/,6,0,0,0
20201224,Google,Accessories,8,0,0,0
20201224,Google,New,6,0,0,0
20201224,Google,Kid's-Infant/,1,0,0,0
20201224,YouTube,Home/Stationery/Stickers/,1,0,0,0
20201224,YouTube,Home/Apparel/Hats/,4,0,0,0
20201224,(not set),Drinkware,13,0,0,0
20201224,(not set),Home/Stationery/Writing/,5,0,0,0
20201224,Google,Home/Shop by Brand/,2,0,0,0
20201224,(not set),Lifestyle,9,0,0,0
20201224,Google,Women's,1,0,0,0
20201224,Android,Home/Apparel/Hats/,2,0,0,0
20201224,YouTube,Home/Apparel/,1,0,0,0
20201224,Google,Water Bottles/,1,0,0,0
20201224,Android,Lifestyle/Drinkware/,3,0,0,0
20201224,YouTube,"",2,0,0,0
20201224,Google,Bags,8,0,0,0
20201224,YouTube,Shop by Brand,1,0,0,0
20201224,Google,Home/Apparel/Socks/,4,0,0,0
20201224,Android,Home/Apparel/Socks/,2,0,0,0
20201224,Google,Writing Instruments,1,0,0,0
20201224,YouTube,Home/Apparel/Men's / Unisex/,1,0,0,0
20201224,#IamRemarkable,Home/Apparel/Men's / Unisex/,1,0,0,0
20201224,#IamRemarkable,Home/Stationery/Notebooks/,1,0,0,0
20201224,Google,Accessories/,1,0,0,0
20201224,Google,Women's T-Shirts/,1,0,0,0
20201224,YouTube,Apparel,1,0,0,0
20201224,Google,Uncategorized Items,2,0,0,0
20201224,(not set),Campus Collection,7,0,0,0
20201224,Android,Home/Stationery/,1,0,0,0
20201224,YouTube,Home/Stationery/,2,0,0,0
20201224,YouTube,Home/Apparel/Socks/,1,0,0,0
20201224,(not set),Men's T-Shirts,2,0,0,0
20201224,Google,Home/Stationery/Writing/,2,0,0,0
20201224,(not set),Women's T-Shirts/,1,0,0,0
20201224,YouTube,Home/Shop by Brand/,1,0,0,0
20201224,(not set),Accessories/,1,0,0,0
20201225,Google,Shop by Brand,2,0,0,0
20201225,Google,Office,7,0,0,0
20201225,Google,Drinkware,4,0,0,0
20201225,Google,Uncategorized Items,5,0,0,0
20201225,Google,Stationery,3,0,0,0
20201225,Google,Clearance,7,0,0,0
20201225,Android,Accessories,2,0,0,0
20201225,(not set),Backpacks/,3,0,0,0
20201225,(not set),Home/Apparel/Kids/,8,0,0,0
20201225,(not set),Home/Apparel/Men's / Unisex/,69,0,0,0
20201225,Google,Home/Apparel/Men's / Unisex/,52,0,0,0
20201225,(not set),Home/Stationery/Stickers/,10,0,0,0
20201225,YouTube,Home/Shop by Brand/YouTube/,40,0,0,0
20201225,(not set),Home/Shop by Brand/YouTube/,40,0,0,0
20201225,(not set),Lifestyle/,10,0,0,0
20201225,(not set),Home/Campus Collection/,11,0,0,0
20201225,(not set),Men's / Unisex,29,0,0,0
20201225,Google,Home/Apparel/,33,0,0,0
20201225,(not set),Home/Apparel/,44,0,0,0
20201225,(not set),Small Goods,7,0,0,0
20201225,(not set),Notebooks,1,0,0,0
20201225,(not set),Home/Stationery/Notebooks/,6,0,0,0
20201225,Google,Home/Stationery/Writing/,8,0,0,0
20201225,Google,Home/Eco-Friendly/,8,0,0,0
20201225,Google,Lifestyle/Drinkware/,13,0,0,0
20201225,(not set),Home/Apparel/Hats/,13,0,0,0
20201225,Google,Home/Apparel/Hats/,13,0,0,0
20201225,Android,Lifestyle/Drinkware/,5,0,0,0
20201225,(not set),Lifestyle/Bags/,15,0,0,0
20201225,Google,Home/Apparel/Kids/,6,0,0,0
20201225,(not set),Home/Apparel/Women's/,15,0,0,0
20201225,Google,Kids,1,0,0,0
20201225,Google,Home/Sale/,14,0,0,0
20201225,(not set),Home/Shop by Brand/,6,0,0,0
20201225,(not set),New,2,0,0,0
20201225,(not set),(not set),471,0,0,0
20201225,(not set),Home/Shop by Brand/Android/,4,0,0,0
20201225,#IamRemarkable,Lifestyle/Drinkware/,2,0,0,0
20201225,(not set),Home/Shop by Brand/Google/,18,0,0,0
20201225,Google,Lifestyle/Bags/,12,0,0,0
20201225,(not set),Apparel,18,0,0,0
20201225,(not set),Home/New/,13,0,0,0
20201225,Google,Men's T-Shirts/,16,0,0,0
20201225,(not set),Campus Collection,7,0,0,0
20201225,(not set),Men's T-Shirts/,17,0,0,0
20201225,(not set),Lifestyle/Drinkware/,25,0,0,0
20201225,(not set),Sale,26,0,0,0
20201225,(not set),Home/Sale/,33,0,0,0
20201225,YouTube,Home/Apparel/Men's / Unisex/,2,0,0,0
20201225,Google,Water Bottles/,4,0,0,0
20201225,(not set),Office/,2,0,0,0
20201225,(not set),Drinkware,15,0,0,0
20201225,Google,Notebooks,1,0,0,0
20201225,(not set),Men's T-Shirts,2,0,0,0
20201225,Google,Home/Stationery/,3,0,0,0
20201225,(not set),Lifestyle/Small Goods/,9,0,0,0
20201225,Google,Home/Stationery/Notebooks/,5,0,0,0
20201225,#IamRemarkable,Home/Shop by Brand/,1,0,0,0
20201225,Google,Home/Campus Collection/,5,0,0,0
20201225,(not set),Home/Eco-Friendly/,15,0,0,0
20201225,(not set),Home/Stationery/Writing/,8,0,0,0
20201225,Google,Apparel,10,0,0,0
20201225,Google,"",13,0,0,0
20201225,Google,Bags,5,0,0,0
20201225,Google,Google,3,0,0,0
20201225,Google,Electronics Accessories,1,0,0,0
20201225,Google,Backpacks/,3,0,0,0
20201225,Google,Home/Apparel/Women's/,5,0,0,0
20201225,Google,Mugs & Tumblers/,2,0,0,0
20201225,Google,Home/Stationery/Stickers/,9,0,0,0
20201225,YouTube,Home/Stationery/Stickers/,3,0,0,0
20201225,Android,Home/Stationery/Stickers/,2,0,0,0
20201225,Android,Home/Apparel/Kids/,1,0,0,0
20201225,Google,Home/New/,12,0,0,0
20201225,(not set),Eco-Friendly,9,0,0,0
20201225,(not set),Stationery,1,0,0,0
20201225,Android,Home/Shop by Brand/Android/,4,0,0,0
20201225,(not set),Google,15,0,0,0
20201225,Google,Lifestyle/,6,0,0,0
20201225,Android,Lifestyle/Small Goods/,2,0,0,0
20201225,(not set),Water Bottles/,4,0,0,0
20201225,Google,Home/Shop by Brand/Google/,5,0,0,0
20201225,Android,Home/Apparel/Men's / Unisex/,4,0,0,0
20201225,#IamRemarkable,Women's,1,0,0,0
20201225,(not set),Kids,4,0,0,0
20201225,(not set),Home/Stationery/,4,0,0,0
20201225,Google,Office/,2,0,0,0
20201225,Google,Small Goods,1,0,0,0
20201225,Android,"",3,0,0,0
20201225,Google,New,2,0,0,0
20201225,Google,Writing Instruments,1,0,0,0
20201225,Android,Backpacks/,1,0,0,0
20201225,Google,Home/Apparel/Socks/,1,0,0,0
20201225,YouTube,Home/Apparel/Socks/,1,0,0,0
20201225,(not set),Mugs & Tumblers/,2,0,0,0
20201225,YouTube,Home/Stationery/Notebooks/,2,0,0,0
20201225,Google,Lifestyle/Small Goods/,4,0,0,0
20201225,Google,Men's / Unisex,9,0,0,0
20201225,Google Cloud,Home/Shop by Brand/Google/,3,0,0,0
20201225,#IamRemarkable,Home/Apparel/Women's/,1,0,0,0
20201225,(not set),Bags,9,0,0,0
20201225,(not set),Accessories/,1,0,0,0
20201225,Google,Accessories/,1,0,0,0
20201225,Google,Accessories,4,0,0,0
20201225,YouTube,Apparel,1,0,0,0
20201225,Google Cloud,Shop by Brand,1,0,0,0
20201225,Google,Campus Collection,2,0,0,0
20201225,(not set),Women's,11,0,0,0
20201225,#IamRemarkable,Home/Apparel/,1,0,0,0
20201225,(not set),Lifestyle,6,0,0,0
20201225,Google,Women's,1,0,0,0
20201225,(not set),Shop by Brand,2,0,0,0
20201225,YouTube,New,1,0,0,0
20201225,Google,Home/Shop by Brand/,5,0,0,0
20201225,(not set),Writing,2,0,0,0
20201225,Android,Home/Sale/,3,0,0,0
20201225,Android,Android,1,0,0,0
20201225,(not set),Water Bottles,1,0,0,0
20201225,#IamRemarkable,Home/Apparel/Men's / Unisex/,1,0,0,0
20201225,(not set),Home/Apparel/Socks/,2,0,0,0
20201225,YouTube,Home/Apparel/Hats/,1,0,0,0
20201225,YouTube,Water Bottles/,1,0,0,0
20201226,Google,Shop by Brand,4,0,0,0
20201226,Google,"",15,0,0,0
20201226,Android,"",2,0,0,0
20201226,Google,Apparel,6,0,0,0
20201226,Android,New,1,0,0,0
20201226,Google,Uncategorized Items,4,0,0,0
20201226,(not set),Home/Shop by Brand/YouTube/,39,0,0,0
20201226,YouTube,Home/Shop by Brand/YouTube/,39,0,0,0
20201226,Google,Accessories,4,0,0,0
20201226,(not set),Home/Apparel/Kids/,10,0,0,0
20201226,Google,Google,1,0,0,0
20201226,Google,Home/Apparel/Women's/,8,0,0,0
20201226,Google,Clearance,3,0,0,0
20201226,(not set),Backpacks/,6,0,0,0
20201226,(not set),Home/Apparel/Socks/,3,0,0,0
20201226,(not set),Home/Sale/,37,0,0,0
20201226,Google,Writing Instruments,2,0,0,0
20201226,Google,Bags,7,0,0,0
20201226,#IamRemarkable,Home/Apparel/Men's / Unisex/,2,0,0,0
20201226,(not set),Home/Stationery/Stickers/,9,0,0,0
20201226,Google,Home/Apparel/Kids/,7,0,0,0
20201226,(not set),Sale,28,0,0,0
20201226,(not set),Men's T-Shirts/,17,0,0,0
20201226,(not set),Home/Stationery/,9,0,0,0
20201226,(not set),Home/Apparel/,54,0,0,0
20201226,Google,Lifestyle/,9,0,0,0
20201226,(not set),Bags,11,0,0,0
20201226,Google,Lifestyle/Drinkware/,15,0,0,0
20201226,(not set),Home/Eco-Friendly/,22,0,0,0
20201226,Google,Home/Apparel/,37,0,0,0
20201226,#IamRemarkable,Home/Apparel/,3,0,0,0
20201226,(not set),Google,20,0,0,0
20201226,Google,Stationery,2,0,0,0
20201226,Google Cloud,Home/Shop by Brand/Google/,3,0,0,0
20201226,Google,Lifestyle/Small Goods/,9,0,0,0
20201226,YouTube,Home/Apparel/Hats/,4,0,0,0
20201226,(not set),New,6,0,0,0
20201226,Google,Home/Stationery/,7,0,0,0
20201226,(not set),Home/Campus Collection/,10,0,0,0
20201226,(not set),Men's / Unisex,26,0,0,0
20201226,(not set),Lifestyle/Drinkware/,29,0,0,0
20201226,(not set),Eco-Friendly,14,0,0,0
20201226,Google,Home/Stationery/Writing/,7,0,0,0
20201226,Android,Lifestyle/Drinkware/,7,0,0,0
20201226,(not set),Home/Apparel/Men's / Unisex/,64,0,0,0
20201226,Google,Home/Shop by Brand/Google/,8,0,0,0
20201226,(not set),Lifestyle/Bags/,24,0,0,0
20201226,(not set),Lifestyle/,15,0,0,0
20201226,Google,Home/Campus Collection/,7,0,0,0
20201226,Google,Home/Apparel/Men's / Unisex/,46,0,0,0
20201226,Google,Home/Apparel/Hats/,15,0,0,0
20201226,Android,Kids,1,0,0,0
20201226,(not set),Women's,10,0,0,0
20201226,(not set),Lifestyle/Small Goods/,16,0,0,0
20201226,Android,Lifestyle/Small Goods/,3,0,0,0
20201226,(not set),Home/Apparel/Hats/,15,0,0,0
20201226,(not set),Home/Shop by Brand/Android/,6,0,0,0
20201226,(not set),Drinkware,17,0,0,0
20201226,Android,Home/Shop by Brand/Android/,5,0,0,0
20201226,(not set),Home/Shop by Brand/,4,0,0,0
20201226,(not set),Home/Shop by Brand/Google/,21,0,0,0
20201226,(not set),Home/New/,17,0,0,0
20201226,Google,Men's / Unisex,5,0,0,0
20201226,(not set),Stationery,2,0,0,0
20201226,(not set),Accessories/,2,0,0,0
20201226,Google,Home/Stationery/Notebooks/,7,0,0,0
20201226,Android,Sale,1,0,0,0
20201226,Android,Home/Sale/,3,0,0,0
20201226,(not set),Home/Stationery/Writing/,7,0,0,0
20201226,Google,Home/Sale/,21,0,0,0
20201226,(not set),(not set),479,0,0,0
20201226,YouTube,Shop by Brand,1,0,0,0
20201226,YouTube,"",1,0,0,0
20201226,Google,Campus Collection,6,0,0,0
20201226,Google,Office,2,0,0,0
20201226,(not set),Home/Apparel/Women's/,19,0,0,0
20201226,Google,Home/Apparel/Socks/,2,0,0,0
20201226,YouTube,Home/Stationery/Stickers/,1,0,0,0
20201226,Google,Men's T-Shirts/,15,0,0,0
20201226,(not set),Apparel,22,0,0,0
20201226,(not set),Small Goods,10,0,0,0
20201226,(not set),Home/Stationery/Notebooks/,8,0,0,0
20201226,Google,Writing,2,0,0,0
20201226,(not set),Campus Collection,4,0,0,0
20201226,Google,Lifestyle/Bags/,16,0,0,0
20201226,Google,Home/Eco-Friendly/,11,0,0,0
20201226,YouTube,Home/Sale/,2,0,0,0
20201226,(not set),Lifestyle,10,0,0,0
20201226,(not set),Shop by Brand,1,0,0,0
20201226,Google,Home/New/,13,0,0,0
20201226,Google,Lifestyle,2,0,0,0
20201226,Google,Drinkware,3,0,0,0
20201226,Google,Home/Stationery/Stickers/,7,0,0,0
20201226,Google,Mugs & Tumblers/,1,0,0,0
20201226,Google,Electronics Accessories,1,0,0,0
20201226,(not set),Kids,6,0,0,0
20201226,(not set),Android,1,0,0,0
20201226,(not set),Men's T-Shirts,1,0,0,0
20201226,Google,Sale,2,0,0,0
20201226,Google,Water Bottles/,2,0,0,0
20201226,#IamRemarkable,Accessories/,2,0,0,0
20201226,(not set),Notebooks,1,0,0,0
20201226,Google,Home/Shop by Brand/,3,0,0,0
20201226,Android,Home/Apparel/Hats/,1,0,0,0
20201226,YouTube,Home/Apparel/Men's / Unisex/,2,0,0,0
20201226,Google,Notebooks,2,0,0,0
20201226,(not set),Water Bottles/,2,0,0,0
20201226,YouTube,Apparel,1,0,0,0
20201226,#IamRemarkable,Apparel,1,0,0,0
20201226,Google,Backpacks/,6,0,0,0
20201226,(not set),Mugs & Tumblers/,1,0,0,0
20201226,Android,Home/Apparel/Women's/,1,0,0,0
20201226,Android,Home/Apparel/Kids/,3,0,0,0
20201226,Google,Kids,1,0,0,0
20201226,Google,Small Goods,4,0,0,0
20201226,Google,New,1,0,0,0
20201226,Android,Apparel,2,0,0,0
20201226,YouTube,Home/Apparel/Socks/,1,0,0,0
20201226,#IamRemarkable,Lifestyle/Drinkware/,1,0,0,0
20201226,Google,Eco-Friendly,2,0,0,0
20201226,YouTube,Eco-Friendly,1,0,0,0
20201226,YouTube,Home/Stationery/Notebooks/,1,0,0,0
